"StateFIPS","State","Year","Value","Data Comment",,"Cause"
"02","Alaska","2001","0.00","Unstable",,"Cause: Fire"
"02","Alaska","2001","0.00","Unstable",,"Cause: Unknown Mechanism or Intent "
"02","Alaska","2002","0.00","Unstable",,"Cause: Fire"
"02","Alaska","2002","0.62","Unstable",,"Cause: Unknown Mechanism or Intent "
"02","Alaska","2003","0.15","Unstable",,"Cause: Fire"
"02","Alaska","2003","0.31","Unstable",,"Cause: Unknown Mechanism or Intent "
"02","Alaska","2004","0.00","Unstable",,"Cause: Fire"
"02","Alaska","2004","0.30","Unstable",,"Cause: Unknown Mechanism or Intent "
"02","Alaska","2005","0.15","Unstable",,"Cause: Fire"
"02","Alaska","2005","0.30","Unstable",,"Cause: Unknown Mechanism or Intent "
"02","Alaska","2006","0.15","Unstable",,"Cause: Fire"
"02","Alaska","2006","0.15","Unstable",,"Cause: Unknown Mechanism or Intent "
"02","Alaska","2007","0.00","Unstable",,"Cause: Fire"
"02","Alaska","2007","0.29","Unstable",,"Cause: Unknown Mechanism or Intent "
"02","Alaska","2008","0.15","Unstable",,"Cause: Fire"
"02","Alaska","2008","0.15","Unstable",,"Cause: Unknown Mechanism or Intent "
"02","Alaska","2009","0.14","Unstable",,"Cause: Fire"
"02","Alaska","2009","0.29","Unstable",,"Cause: Unknown Mechanism or Intent "
"02","Alaska","2010","0.00","Unstable",,"Cause: Fire"
"02","Alaska","2010","0.42","Unstable",,"Cause: Unknown Mechanism or Intent "
"02","Alaska","2011","0.00","Unstable",,"Cause: Fire"
"02","Alaska","2011","0.42","Unstable",,"Cause: Unknown Mechanism or Intent "
"02","Alaska","2012","0.00","Unstable",,"Cause: Fire"
"02","Alaska","2012","0.27","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2005","0.05","Unstable",,"Cause: Fire"
"04","Arizona","2005","0.21","",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2006","0.02","Unstable",,"Cause: Fire"
"04","Arizona","2006","0.20","",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2007","0.00","Unstable",,"Cause: Fire"
"04","Arizona","2007","0.15","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2008","0.11","Unstable",,"Cause: Fire"
"04","Arizona","2008","0.10","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2009","0.05","Unstable",,"Cause: Fire"
"04","Arizona","2009","0.00","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2010","0.06","Unstable",,"Cause: Fire"
"04","Arizona","2010","0.02","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2011","0.05","Unstable",,"Cause: Fire"
"04","Arizona","2011","0.11","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2012","0.03","Unstable",,"Cause: Fire"
"04","Arizona","2012","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2013","0.03","Unstable",,"Cause: Fire"
"04","Arizona","2013","0.02","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2014","0.09","Unstable",,"Cause: Fire"
"04","Arizona","2014","0.10","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2015","0.01","Unstable",,"Cause: Fire"
"04","Arizona","2015","0.06","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2016","0.00","Unstable",,"Cause: Fire"
"04","Arizona","2016","0.04","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2017","0.00","Unstable",,"Cause: Fire"
"04","Arizona","2017","0.11","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2018","0.00","Unstable",,"Cause: Fire"
"04","Arizona","2018","0.11","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2019","0.00","Unstable",,"Cause: Fire"
"04","Arizona","2019","0.04","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2020","0.00","Unstable",,"Cause: Fire"
"04","Arizona","2020","0.04","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2021","0.00","Unstable",,"Cause: Fire"
"04","Arizona","2021","0.07","Unstable",,"Cause: Unknown Mechanism or Intent "
"04","Arizona","2022","0.00","Unstable",,"Cause: Fire"
"04","Arizona","2022","0.04","Unstable",,"Cause: Unknown Mechanism or Intent "
"06","California","2000","0.07","",,"Cause: Fire"
"06","California","2000","0.04","",,"Cause: Unknown Mechanism or Intent "
"06","California","2001","0.05","",,"Cause: Fire"
"06","California","2001","0.08","",,"Cause: Unknown Mechanism or Intent "
"06","California","2002","0.07","",,"Cause: Fire"
"06","California","2002","0.07","",,"Cause: Unknown Mechanism or Intent "
"06","California","2003","0.06","",,"Cause: Fire"
"06","California","2003","0.05","",,"Cause: Unknown Mechanism or Intent "
"06","California","2004","0.04","",,"Cause: Fire"
"06","California","2004","0.05","",,"Cause: Unknown Mechanism or Intent "
"06","California","2005","0.07","",,"Cause: Fire"
"06","California","2005","0.06","",,"Cause: Unknown Mechanism or Intent "
"06","California","2006","0.06","",,"Cause: Fire"
"06","California","2006","0.09","",,"Cause: Unknown Mechanism or Intent "
"06","California","2007","0.06","",,"Cause: Fire"
"06","California","2007","0.06","",,"Cause: Unknown Mechanism or Intent "
"06","California","2008","0.06","",,"Cause: Fire"
"06","California","2008","0.10","",,"Cause: Unknown Mechanism or Intent "
"06","California","2009","0.05","",,"Cause: Fire"
"06","California","2009","0.11","",,"Cause: Unknown Mechanism or Intent "
"06","California","2010","0.07","",,"Cause: Fire"
"06","California","2010","0.10","",,"Cause: Unknown Mechanism or Intent "
"06","California","2011","0.07","",,"Cause: Fire"
"06","California","2011","0.13","",,"Cause: Unknown Mechanism or Intent "
"06","California","2012","0.06","",,"Cause: Fire"
"06","California","2012","0.10","",,"Cause: Unknown Mechanism or Intent "
"06","California","2013","0.07","",,"Cause: Fire"
"06","California","2013","0.10","",,"Cause: Unknown Mechanism or Intent "
"06","California","2014","0.04","",,"Cause: Fire"
"06","California","2014","0.09","",,"Cause: Unknown Mechanism or Intent "
"06","California","2015","0.01","Unstable",,"Cause: Fire"
"06","California","2015","0.05","",,"Cause: Unknown Mechanism or Intent "
"06","California","2016","0.04","",,"Cause: Fire"
"06","California","2016","0.02","Unstable",,"Cause: Unknown Mechanism or Intent "
"06","California","2017","0.06","",,"Cause: Fire"
"06","California","2017","0.04","",,"Cause: Unknown Mechanism or Intent "
"06","California","2018","0.05","",,"Cause: Fire"
"06","California","2018","0.04","",,"Cause: Unknown Mechanism or Intent "
"06","California","2019","0.05","",,"Cause: Fire"
"06","California","2019","0.03","",,"Cause: Unknown Mechanism or Intent "
"06","California","2020","0.04","",,"Cause: Fire"
"06","California","2020","0.05","",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2004","0.07","Unstable",,"Cause: Fire"
"08","Colorado","2004","0.11","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2005","0.11","Unstable",,"Cause: Fire"
"08","Colorado","2005","0.13","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2006","0.17","Unstable",,"Cause: Fire"
"08","Colorado","2006","0.08","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2007","0.10","Unstable",,"Cause: Fire"
"08","Colorado","2007","0.10","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2008","0.10","Unstable",,"Cause: Fire"
"08","Colorado","2008","0.04","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2009","0.16","Unstable",,"Cause: Fire"
"08","Colorado","2009","0.04","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2010","0.10","Unstable",,"Cause: Fire"
"08","Colorado","2010","0.20","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2011","0.12","Unstable",,"Cause: Fire"
"08","Colorado","2011","0.14","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2012","0.08","Unstable",,"Cause: Fire"
"08","Colorado","2012","0.23","",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2013","0.09","Unstable",,"Cause: Fire"
"08","Colorado","2013","0.17","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2014","0.11","Unstable",,"Cause: Fire"
"08","Colorado","2014","0.19","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2015","0.09","Unstable",,"Cause: Fire"
"08","Colorado","2015","0.15","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2016","0.09","Unstable",,"Cause: Fire"
"08","Colorado","2016","0.04","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2017","0.00","Unstable",,"Cause: Fire"
"08","Colorado","2017","0.07","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2018","0.00","Unstable",,"Cause: Fire"
"08","Colorado","2018","0.05","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2019","0.00","Unstable",,"Cause: Fire"
"08","Colorado","2019","0.05","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2020","0.00","Unstable",,"Cause: Fire"
"08","Colorado","2020","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"08","Colorado","2021","0.00","Unstable",,"Cause: Fire"
"08","Colorado","2021","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2000","0.12","Unstable",,"Cause: Fire"
"09","Connecticut","2000","0.09","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2001","0.06","Unstable",,"Cause: Fire"
"09","Connecticut","2001","0.17","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2002","0.14","Unstable",,"Cause: Fire"
"09","Connecticut","2002","0.17","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2003","0.11","Unstable",,"Cause: Fire"
"09","Connecticut","2003","0.34","",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2004","0.14","Unstable",,"Cause: Fire"
"09","Connecticut","2004","0.09","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2005","0.03","Unstable",,"Cause: Fire"
"09","Connecticut","2005","0.11","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2006","0.11","Unstable",,"Cause: Fire"
"09","Connecticut","2006","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2007","0.11","Unstable",,"Cause: Fire"
"09","Connecticut","2007","0.09","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2008","0.14","Unstable",,"Cause: Fire"
"09","Connecticut","2008","0.17","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2009","0.11","Unstable",,"Cause: Fire"
"09","Connecticut","2009","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2010","0.06","Unstable",,"Cause: Fire"
"09","Connecticut","2010","0.08","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2011","0.08","Unstable",,"Cause: Fire"
"09","Connecticut","2011","0.25","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2012","0.08","Unstable",,"Cause: Fire"
"09","Connecticut","2012","0.22","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2013","0.14","Unstable",,"Cause: Fire"
"09","Connecticut","2013","0.25","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2014","0.11","Unstable",,"Cause: Fire"
"09","Connecticut","2014","0.28","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2015","0.03","Unstable",,"Cause: Fire"
"09","Connecticut","2015","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2016","0.03","Unstable",,"Cause: Fire"
"09","Connecticut","2016","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2017","0.03","Unstable",,"Cause: Fire"
"09","Connecticut","2017","0.00","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2018","0.00","Unstable",,"Cause: Fire"
"09","Connecticut","2018","0.08","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2019","0.06","Unstable",,"Cause: Fire"
"09","Connecticut","2019","0.06","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2020","0.08","Unstable",,"Cause: Fire"
"09","Connecticut","2020","0.06","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2021","0.00","Unstable",,"Cause: Fire"
"09","Connecticut","2021","0.11","Unstable",,"Cause: Unknown Mechanism or Intent "
"09","Connecticut","2022","0.00","Unstable",,"Cause: Fire"
"09","Connecticut","2022","0.06","Unstable",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2000","0.06","Unstable",,"Cause: Fire"
"12","Florida","2000","0.29","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2001","0.08","",,"Cause: Fire"
"12","Florida","2001","0.19","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2002","0.08","",,"Cause: Fire"
"12","Florida","2002","0.20","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2003","0.02","Unstable",,"Cause: Fire"
"12","Florida","2003","0.22","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2004","0.05","Unstable",,"Cause: Fire"
"12","Florida","2004","0.33","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2005","0.06","Unstable",,"Cause: Fire"
"12","Florida","2005","0.24","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2006","0.09","",,"Cause: Fire"
"12","Florida","2006","0.20","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2007","0.16","",,"Cause: Fire"
"12","Florida","2007","0.33","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2008","0.09","",,"Cause: Fire"
"12","Florida","2008","0.16","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2009","0.12","",,"Cause: Fire"
"12","Florida","2009","0.13","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2010","0.10","",,"Cause: Fire"
"12","Florida","2010","0.24","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2011","0.12","",,"Cause: Fire"
"12","Florida","2011","0.15","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2012","0.10","",,"Cause: Fire"
"12","Florida","2012","0.18","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2013","0.08","",,"Cause: Fire"
"12","Florida","2013","0.23","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2014","0.10","",,"Cause: Fire"
"12","Florida","2014","0.24","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2015","0.04","Unstable",,"Cause: Fire"
"12","Florida","2015","0.22","",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2016","0.08","",,"Cause: Fire"
"12","Florida","2016","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2017","0.06","",,"Cause: Fire"
"12","Florida","2017","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2018","0.05","Unstable",,"Cause: Fire"
"12","Florida","2018","0.01","Unstable",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2019","0.07","",,"Cause: Fire"
"12","Florida","2019","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2020","0.09","",,"Cause: Fire"
"12","Florida","2020","0.03","Unstable",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2021","0.09","",,"Cause: Fire"
"12","Florida","2021","0.02","Unstable",,"Cause: Unknown Mechanism or Intent "
"12","Florida","2022","0.07","",,"Cause: Fire"
"12","Florida","2022","0.01","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2000","0.00","Unstable",,"Cause: Fire"
"19","Iowa","2000","0.24","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2001","0.03","Unstable",,"Cause: Fire"
"19","Iowa","2001","0.24","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2002","0.20","Unstable",,"Cause: Fire"
"19","Iowa","2002","0.41","",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2003","0.03","Unstable",,"Cause: Fire"
"19","Iowa","2003","0.27","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2004","0.10","Unstable",,"Cause: Fire"
"19","Iowa","2004","0.30","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2005","0.00","Unstable",,"Cause: Fire"
"19","Iowa","2005","0.24","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2006","0.10","Unstable",,"Cause: Fire"
"19","Iowa","2006","0.20","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2007","0.07","Unstable",,"Cause: Fire"
"19","Iowa","2007","0.20","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2008","0.17","Unstable",,"Cause: Fire"
"19","Iowa","2008","0.36","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2009","0.13","Unstable",,"Cause: Fire"
"19","Iowa","2009","0.23","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2010","0.10","Unstable",,"Cause: Fire"
"19","Iowa","2010","0.13","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2011","0.10","Unstable",,"Cause: Fire"
"19","Iowa","2011","0.20","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2012","0.07","Unstable",,"Cause: Fire"
"19","Iowa","2012","0.33","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2013","0.10","Unstable",,"Cause: Fire"
"19","Iowa","2013","0.26","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2014","0.03","Unstable",,"Cause: Fire"
"19","Iowa","2014","0.42","",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2015","0.06","Unstable",,"Cause: Fire"
"19","Iowa","2015","0.80","",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2016","0.00","Unstable",,"Cause: Fire"
"19","Iowa","2016","0.35","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2017","0.10","Unstable",,"Cause: Fire"
"19","Iowa","2017","0.57","",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2018","0.00","Unstable",,"Cause: Fire"
"19","Iowa","2018","0.29","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2019","0.03","Unstable",,"Cause: Fire"
"19","Iowa","2019","0.32","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2020","0.00","Unstable",,"Cause: Fire"
"19","Iowa","2020","0.41","",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2021","0.03","Unstable",,"Cause: Fire"
"19","Iowa","2021","0.16","Unstable",,"Cause: Unknown Mechanism or Intent "
"19","Iowa","2022","0.09","Unstable",,"Cause: Fire"
"19","Iowa","2022","0.25","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2000","0.00","Unstable",,"Cause: Fire"
"20","Kansas","2000","0.22","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2001","0.07","Unstable",,"Cause: Fire"
"20","Kansas","2001","0.59","",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2002","0.11","Unstable",,"Cause: Fire"
"20","Kansas","2002","0.55","",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2003","0.04","Unstable",,"Cause: Fire"
"20","Kansas","2003","0.51","",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2004","0.15","Unstable",,"Cause: Fire"
"20","Kansas","2004","0.15","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2005","0.15","Unstable",,"Cause: Fire"
"20","Kansas","2005","0.15","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2006","0.18","Unstable",,"Cause: Fire"
"20","Kansas","2006","0.22","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2007","0.18","Unstable",,"Cause: Fire"
"20","Kansas","2007","0.18","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2008","0.14","Unstable",,"Cause: Fire"
"20","Kansas","2008","0.25","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2009","0.14","Unstable",,"Cause: Fire"
"20","Kansas","2009","0.18","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2010","0.21","Unstable",,"Cause: Fire"
"20","Kansas","2010","0.28","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2011","0.21","Unstable",,"Cause: Fire"
"20","Kansas","2011","0.07","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2012","0.10","Unstable",,"Cause: Fire"
"20","Kansas","2012","0.10","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2013","0.21","Unstable",,"Cause: Fire"
"20","Kansas","2013","0.14","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2014","0.03","Unstable",,"Cause: Fire"
"20","Kansas","2014","0.17","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2015","0.14","Unstable",,"Cause: Fire"
"20","Kansas","2015","0.41","",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2016","0.00","Unstable",,"Cause: Fire"
"20","Kansas","2016","0.27","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2017","0.00","Unstable",,"Cause: Fire"
"20","Kansas","2017","0.27","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2018","0.03","Unstable",,"Cause: Fire"
"20","Kansas","2018","0.14","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2019","0.14","Unstable",,"Cause: Fire"
"20","Kansas","2019","0.00","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2020","0.14","Unstable",,"Cause: Fire"
"20","Kansas","2020","0.00","Unstable",,"Cause: Unknown Mechanism or Intent "
"20","Kansas","2021","0.14","Unstable",,"Cause: Fire"
"20","Kansas","2021","0.00","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2000","0.02","Unstable",,"Cause: Fire"
"21","Kentucky","2000","0.22","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2001","0.15","Unstable",,"Cause: Fire"
"21","Kentucky","2001","0.10","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2002","0.02","Unstable",,"Cause: Fire"
"21","Kentucky","2002","0.61","",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2003","0.12","Unstable",,"Cause: Fire"
"21","Kentucky","2003","0.46","",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2004","0.02","Unstable",,"Cause: Fire"
"21","Kentucky","2004","0.34","",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2005","0.07","Unstable",,"Cause: Fire"
"21","Kentucky","2005","0.26","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2006","0.05","Unstable",,"Cause: Fire"
"21","Kentucky","2006","0.26","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2007","0.12","Unstable",,"Cause: Fire"
"21","Kentucky","2007","0.19","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2008","0.02","Unstable",,"Cause: Fire"
"21","Kentucky","2008","0.14","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2009","0.16","Unstable",,"Cause: Fire"
"21","Kentucky","2009","0.35","",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2010","0.07","Unstable",,"Cause: Fire"
"21","Kentucky","2010","0.21","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2011","0.14","Unstable",,"Cause: Fire"
"21","Kentucky","2011","0.50","",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2012","0.02","Unstable",,"Cause: Fire"
"21","Kentucky","2012","0.14","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2013","0.07","Unstable",,"Cause: Fire"
"21","Kentucky","2013","0.29","",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2014","0.09","Unstable",,"Cause: Fire"
"21","Kentucky","2014","0.25","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2015","0.00","Unstable",,"Cause: Fire"
"21","Kentucky","2015","0.43","",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2016","0.00","Unstable",,"Cause: Fire"
"21","Kentucky","2016","0.02","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2017","0.00","Unstable",,"Cause: Fire"
"21","Kentucky","2017","0.00","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2018","0.02","Unstable",,"Cause: Fire"
"21","Kentucky","2018","0.09","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2019","0.18","Unstable",,"Cause: Fire"
"21","Kentucky","2019","0.04","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2020","0.00","Unstable",,"Cause: Fire"
"21","Kentucky","2020","0.00","Unstable",,"Cause: Unknown Mechanism or Intent "
"21","Kentucky","2021","0.00","Unstable",,"Cause: Fire"
"21","Kentucky","2021","0.04","Unstable",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2000","0.16","Unstable",,"Cause: Fire"
"22","Louisiana","2000","0.27","",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2001","0.07","Unstable",,"Cause: Fire"
"22","Louisiana","2001","0.38","",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2002","0.11","Unstable",,"Cause: Fire"
"22","Louisiana","2002","0.33","",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2003","0.04","Unstable",,"Cause: Fire"
"22","Louisiana","2003","0.20","Unstable",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2004","0.00","Unstable",,"Cause: Fire"
"22","Louisiana","2004","0.35","",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2005","0.00","Unstable",,"Cause: Fire"
"22","Louisiana","2005","0.33","",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2006","0.12","Unstable",,"Cause: Fire"
"22","Louisiana","2006","0.21","Unstable",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2007","0.07","Unstable",,"Cause: Fire"
"22","Louisiana","2007","0.16","Unstable",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2008","0.16","Unstable",,"Cause: Fire"
"22","Louisiana","2008","0.41","",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2009","0.02","Unstable",,"Cause: Fire"
"22","Louisiana","2009","0.27","",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2010","0.04","Unstable",,"Cause: Fire"
"22","Louisiana","2010","0.20","Unstable",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2011","0.02","Unstable",,"Cause: Fire"
"22","Louisiana","2011","0.17","Unstable",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2012","0.02","Unstable",,"Cause: Fire"
"22","Louisiana","2012","0.24","Unstable",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2013","0.06","Unstable",,"Cause: Fire"
"22","Louisiana","2013","0.43","",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2014","0.09","Unstable",,"Cause: Fire"
"22","Louisiana","2014","0.22","Unstable",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2015","0.00","Unstable",,"Cause: Fire"
"22","Louisiana","2015","0.15","Unstable",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2016","0.11","Unstable",,"Cause: Fire"
"22","Louisiana","2016","0.04","Unstable",,"Cause: Unknown Mechanism or Intent "
"22","Louisiana","2017","0.09","Unstable",,"Cause: Fire"
"22","Louisiana","2017","0.02","Unstable",,"Cause: Unknown Mechanism or Intent "
